AcquisitionType	Channel	ChannelColor	ChannelName	ChannelType	ImageResolutionX@um	ImageResolutionY@um	ImageResolutionZ@um	MainEmissionWavelength@nm	MainExcitationWavelength@nm	Plane	PositionX@um	PositionY@um	PositionZ@um	TimeOffset@s	Timepoint	AbsoluteTime@s	ImageBitPerPixel	ImageHeight	ImageWidth	NumberOfChannels	NumberOfPlanes	NumberOfTimepoints	Field	FieldID	ImageID	PlateRows	PlateColumns	PlateType	PlateName	ScreenName	ScreenID	PlateID	MeasurementID	UserID	MeasurementDate	Row	Column	WellName	WellID	OrientationMatrix	Compression	BufferNo	sourcefilename
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18724058	18706958	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	7	18724066	18706966	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	7	18724066	18706966	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724076	18706976	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-8-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724076	18706976	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-8-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724084	18706984	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-9-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724084	18706984	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-9-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	1	16	1024	1360	2	1	1	10	18724092	18706992	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	1	16	1024	1360	2	1	1	10	18724092	18706992	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724101	18707001	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724101	18707001	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	5	C5	3924595	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003005-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18724019	18706921	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	1	16	1024	1360	2	1	1	1	18724019	18706921	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724026	18706927	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724026	18706927	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724039	18706934	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724039	18706934	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	1	16	1024	1360	2	1	1	4	18724047	18706947	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	1	16	1024	1360	2	1	1	4	18724047	18706947	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-4-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18724055	18706955	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-5-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18724055	18706955	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-5-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18724064	18706963	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-6-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	6	18724064	18706963	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18724072	18706972	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18724072	18706972	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724080	18706980	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-8-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724080	18706980	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-8-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724089	18706988	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-9-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724089	18706988	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-9-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18724094	18706997	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18724094	18706997	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724102	18707002	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724102	18707002	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	6	C6	3924511	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003006-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18724017	18706924	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18724017	18706924	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724025	18706925	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724025	18706925	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724033	18706933	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724033	18706933	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18724041	18706941	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18724041	18706941	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-4-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18724049	18706949	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-5-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	5	18724049	18706949	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-5-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	6	18724057	18706957	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-6-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	0	-15	0	1	1	16	1024	1360	2	1	1	6	18724057	18706957	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-6-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18724065	18706965	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-7-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	0	-15	0	1	0	16	1024	1360	2	1	1	7	18724065	18706965	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-7-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724073	18706973	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-8-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	-1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	8	18724073	18706973	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-8-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724079	18706981	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-9-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	9	18724079	18706981	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-9-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18724087	18706987	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-10-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	-1017.062	-15	0	1	0	16	1024	1360	2	1	1	10	18724087	18706987	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-10-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724095	18706995	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-11-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	-2034.124	-15	0	1	0	16	1024	1360	2	1	1	11	18724095	18706995	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	7	C7	3924547	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003007-11-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18724109	18707005	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-1-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	0	-15	0	1	0	16	1024	1360	2	1	1	1	18724109	18707005	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-1-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724115	18707013	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-2-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	2034.124	-15	0	1	0	16	1024	1360	2	1	1	2	18724115	18707013	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-2-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724123	18707027	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-3-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	1350.785	1017.062	-15	0	1	0	16	1024	1360	2	1	1	3	18724123	18707027	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-3-001001002.tif
WideField	1	10495	HOECHST 33342	Fluorescence	0.993224514937	0.993224514937	0	445	380	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18724131	18707031	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-4-001001001.tif
WideField	2	14042180	Alexa 647	Fluorescence	0.993224514937	0.993224514937	0	705	630	1	0	1017.062	-15	0	1	0	16	1024	1360	2	1	1	4	18724131	18707031	8	12	96 Costar 3603 Verena	20180320_P1_10perc	20180320_HT29_EGF_8h	6335	21120	25510	1253	2018-03-23T18:19:07Z	3	8	C8	3924566	"[[1,0,0],[0,-1,0],[0,0,1]]"	LZW	0	003008-4-001001002.tif
